organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Warwickshire,Bedworth,J,Whitestone,Whitestone Road,"Whitestone Road, Whitestone",,-1.434103,52.501998,Thursday,13:25,13:45,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/324
Warwickshire,Bedworth,B,Willey,Main Street,"Main Street, Willey",,-1.272681,52.456961,Tuesday,12:40,12:55,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/127
Warwickshire,Alcester,E,Willington,Brook Cottages,"Brook Cottages, Willington",,-1.613126,52.050114,Friday,11:00,11:30,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/88
Warwickshire,Alcester,B,Wilmcote,Glebe Road,"Glebe Road, Wilmcote",,-1.76856,52.22242,Tuesday,14:50,15:05,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/25
Warwickshire,Alcester,A,Wilmcote,Woodcot Park,"Woodcot Park, Wilmcote",,-1.769801,52.223674,Monday,15:00,15:30,FREQ=WEEKLY;INTERVAL=3,2019-07-22,2019-12-16,https://apps.warwickshire.gov.uk/MobileLibraries/locations/330
Warwickshire,Bedworth,B,Withybrook,New House,"New House, Withybrook",,-1.373092,52.465312,Tuesday,11:00,11:15,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/126
Warwickshire,Bedworth,B,Wolvey,Mill Lane,"Mill Lane, Wolvey",,-1.359077,52.492258,Tuesday,09:25,10:00,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/124
Warwickshire,Bedworth,B,Wolvey,Wolds Lane Old Post Office,"Wolds Lane Old Post Office, Wolvey",,-1.36778,52.486734,Tuesday,10:05,10:50,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/125
Warwickshire,Bedworth,G,Wood End,"Layby, Opposite Post Office","Layby, Opposite Post Office, Wood End",,-1.643836,52.582389,Tuesday,14:45,15:05,FREQ=WEEKLY;INTERVAL=3,2019-07-30,2019-12-03,https://apps.warwickshire.gov.uk/MobileLibraries/locations/147
Warwickshire,Alcester,B,Wootton Wawen,Wootton Hall,"Wootton Hall, Wootton Wawen",,-1.774945,52.268373,Tuesday,13:40,14:40,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/3
